,day,name,rating
3187,2022-08-04,엘비스,8.89
3188,2022-08-04,천로역정: 천국을 찾아서,8.86
3189,2022-08-04,리틀 포레스트,8.84
3190,2022-08-04,펄프 픽션,8.77
3191,2022-08-04,위대한 침묵,8.75
3192,2022-08-04,대니 콜린스,8.75
3193,2022-08-04,한산: 용의 출현,8.74
3194,2022-08-04,헤어질 결심,8.67
3195,2022-08-04,목소리의 형태,8.48
3196,2022-08-04,헤이트풀8,8.47
3197,2022-08-04,드라이브 마이 카,8.40
3198,2022-08-04,그레이 맨,8.39
3199,2022-08-04,큐어,8.37
3200,2022-08-04,빛나는 순간,8.32
3201,2022-08-04,우연과 상상,8.17
3202,2022-08-04,애프터 양,8.17
3203,2022-08-04,아이 엠 러브,7.85
3204,2022-08-04,미니언즈2,7.73
3205,2022-08-04,홀리 모터스,7.46
3206,2022-08-04,외계+인 1부,7.44
3207,2022-08-04,그대가 조국,7.08
3208,2022-08-04,마녀(魔女) Part2. The Other One,6.65
3209,2022-08-04,비상선언,6.64
3210,2022-08-04,토르: 러브 앤 썬더,6.54
3211,2022-08-04,박쥐,6.33
3212,2022-08-04,브로커,5.53
3213,2022-08-05,탑건: 매버릭,9.78
3214,2022-08-05,명탐정 코난: 할로윈의 신부,9.50
3215,2022-08-05,범죄도시2,9.37
3216,2022-08-05,극장판 주술회전 0,9.24
3217,2022-08-05,내 사랑,9.21
3218,2022-08-05,코다,9.12
3219,2022-08-05,카시오페아,9.06
3220,2022-08-05,올드보이,9.04
3221,2022-08-05,엘비스,8.90
3222,2022-08-05,중경삼림,8.89
3223,2022-08-05,리틀 포레스트,8.84
3224,2022-08-05,펄프 픽션,8.77
3225,2022-08-05,대니 콜린스,8.75
3226,2022-08-05,한산: 용의 출현,8.74
3227,2022-08-05,위대한 침묵,8.73
3228,2022-08-05,헤어질 결심,8.67
3229,2022-08-05,헤이트풀8,8.47
3230,2022-08-05,광대: 소리꾼,8.45
3231,2022-08-05,그레이 맨,8.40
3232,2022-08-05,드라이브 마이 카,8.40
3233,2022-08-05,큐어,8.37
3234,2022-08-05,빛나는 순간,8.32
3235,2022-08-05,우연과 상상,8.17
3236,2022-08-05,애프터 양,8.17
3237,2022-08-05,아이 엠 러브,7.85
3238,2022-08-05,미니언즈2,7.72
3239,2022-08-05,홀리 모터스,7.46
3240,2022-08-05,외계+인 1부,7.44
3241,2022-08-05,그대가 조국,7.08
3242,2022-08-05,마녀(魔女) Part2. The Other One,6.65
3243,2022-08-05,비상선언,6.64
3244,2022-08-05,토르: 러브 앤 썬더,6.54
3245,2022-08-05,박쥐,6.33
3246,2022-08-05,브로커,5.53
3247,2022-08-06,탑건: 매버릭,9.78
3248,2022-08-06,명탐정 코난: 할로윈의 신부,9.51
3249,2022-08-06,범죄도시2,9.37
3250,2022-08-06,극장판 주술회전 0,9.24
3251,2022-08-06,내 사랑,9.21
3252,2022-08-06,코다,9.12
3253,2022-08-06,카시오페아,9.06
3254,2022-08-06,올드보이,9.04
3255,2022-08-06,엘비스,8.89
3256,2022-08-06,중경삼림,8.89
3257,2022-08-06,펄프 픽션,8.77
3258,2022-08-06,한산: 용의 출현,8.75
3259,2022-08-06,대니 콜린스,8.75
3260,2022-08-06,위대한 침묵,8.74
3261,2022-08-06,헤어질 결심,8.68
3262,2022-08-06,헤이트풀8,8.47
3263,2022-08-06,광대: 소리꾼,8.45
3264,2022-08-06,그레이 맨,8.40
3265,2022-08-06,드라이브 마이 카,8.40
3266,2022-08-06,큐어,8.37
3267,2022-08-06,빛나는 순간,8.33
3268,2022-08-06,애프터 양,8.18
3269,2022-08-06,우연과 상상,8.17
3270,2022-08-06,아이 엠 러브,7.85
3271,2022-08-06,미니언즈2,7.72
3272,2022-08-06,썸머 필름을 타고!,7.61
3273,2022-08-06,홀리 모터스,7.46
3274,2022-08-06,외계+인 1부,7.44
3275,2022-08-06,마녀(魔女) Part2. The Other One,6.64
3276,2022-08-06,비상선언,6.63
3277,2022-08-06,토르: 러브 앤 썬더,6.53
3278,2022-08-06,박쥐,6.33
3279,2022-08-06,브로커,5.53
3280,2022-08-07,탑건: 매버릭,9.78
3281,2022-08-07,명탐정 코난: 할로윈의 신부,9.51
3282,2022-08-07,범죄도시2,9.37
3283,2022-08-07,극장판 주술회전 0,9.24
3284,2022-08-07,내 사랑,9.21
3285,2022-08-07,코다,9.12
3286,2022-08-07,카시오페아,9.06
3287,2022-08-07,올드보이,9.04
3288,2022-08-07,엘비스,8.90
3289,2022-08-07,중경삼림,8.89
3290,2022-08-07,펄프 픽션,8.77
3291,2022-08-07,한산: 용의 출현,8.77
3292,2022-08-07,대니 콜린스,8.75
3293,2022-08-07,위대한 침묵,8.74
3294,2022-08-07,헤어질 결심,8.69
3295,2022-08-07,헤이트풀8,8.47
3296,2022-08-07,광대: 소리꾼,8.45
3297,2022-08-07,그레이 맨,8.42
3298,2022-08-07,드라이브 마이 카,8.40
3299,2022-08-07,큐어,8.38
3300,2022-08-07,빛나는 순간,8.33
3301,2022-08-07,우연과 상상,8.18
3302,2022-08-07,애프터 양,8.18
3303,2022-08-07,혼자 사는 사람들,8.05
3304,2022-08-07,아이 엠 러브,7.85
3305,2022-08-07,미니언즈2,7.70
3306,2022-08-07,썸머 필름을 타고!,7.59
3307,2022-08-07,외계+인 1부,7.44
3308,2022-08-07,마녀(魔女) Part2. The Other One,6.64
3309,2022-08-07,비상선언,6.64
3310,2022-08-07,토르: 러브 앤 썬더,6.52
3311,2022-08-07,박쥐,6.33
3312,2022-08-07,브로커,5.53
3313,2022-08-08,탑건: 매버릭,9.78
3314,2022-08-08,명탐정 코난: 할로윈의 신부,9.50
3315,2022-08-08,범죄도시2,9.37
3316,2022-08-08,극장판 주술회전 0,9.24
3317,2022-08-08,내 사랑,9.21
3318,2022-08-08,코다,9.12
3319,2022-08-08,카시오페아,9.06
3320,2022-08-08,올드보이,9.04
3321,2022-08-08,중경삼림,8.89
3322,2022-08-08,엘비스,8.88
3323,2022-08-08,한산: 용의 출현,8.77
3324,2022-08-08,펄프 픽션,8.77
3325,2022-08-08,대니 콜린스,8.75
3326,2022-08-08,위대한 침묵,8.74
3327,2022-08-08,헤어질 결심,8.69
3328,2022-08-08,헤이트풀8,8.47
3329,2022-08-08,그레이 맨,8.42
3330,2022-08-08,드라이브 마이 카,8.40
3331,2022-08-08,큐어,8.37
3332,2022-08-08,빛나는 순간,8.33
3333,2022-08-08,우연과 상상,8.18
3334,2022-08-08,애프터 양,8.18
3335,2022-08-08,혼자 사는 사람들,8.05
3336,2022-08-08,아이 엠 러브,7.85
3337,2022-08-08,미니언즈2,7.71
3338,2022-08-08,썸머 필름을 타고!,7.54
3339,2022-08-08,외계+인 1부,7.45
3340,2022-08-08,비상선언,6.66
3341,2022-08-08,마녀(魔女) Part2. The Other One,6.63
3342,2022-08-08,토르: 러브 앤 썬더,6.51
3343,2022-08-08,박쥐,6.33
3344,2022-08-08,브로커,5.53
3345,2022-08-09,탑건: 매버릭,9.78
3346,2022-08-09,명탐정 코난: 할로윈의 신부,9.50
3347,2022-08-09,범죄도시2,9.37
3348,2022-08-09,극장판 주술회전 0,9.24
3349,2022-08-09,내 사랑,9.21
3350,2022-08-09,코다,9.12
3351,2022-08-09,카시오페아,9.06
3352,2022-08-09,올드보이,9.04
3353,2022-08-09,중경삼림,8.89
3354,2022-08-09,엘비스,8.87
3355,2022-08-09,한산: 용의 출현,8.78
3356,2022-08-09,펄프 픽션,8.77
3357,2022-08-09,대니 콜린스,8.75
3358,2022-08-09,위대한 침묵,8.74
3359,2022-08-09,헤어질 결심,8.69
3360,2022-08-09,헤이트풀8,8.47
3361,2022-08-09,그레이 맨,8.42
3362,2022-08-09,드라이브 마이 카,8.40
3363,2022-08-09,큐어,8.37
3364,2022-08-09,빛나는 순간,8.33
3365,2022-08-09,신은 죽지 않았다 3: 어둠 속의 빛,8.32
3366,2022-08-09,우연과 상상,8.18
3367,2022-08-09,애프터 양,8.18
3368,2022-08-09,혼자 사는 사람들,8.05
3369,2022-08-09,아이 엠 러브,7.85
3370,2022-08-09,미니언즈2,7.69
3371,2022-08-09,썸머 필름을 타고!,7.55
3372,2022-08-09,외계+인 1부,7.45
3373,2022-08-09,비상선언,6.67
3374,2022-08-09,마녀(魔女) Part2. The Other One,6.63
3375,2022-08-09,토르: 러브 앤 썬더,6.51
3376,2022-08-09,브로커,5.53
3377,2022-08-10,탑건: 매버릭,9.78
3378,2022-08-10,명탐정 코난: 할로윈의 신부,9.49
3379,2022-08-10,범죄도시2,9.37
3380,2022-08-10,극장판 주술회전 0,9.24
3381,2022-08-10,내 사랑,9.21
3382,2022-08-10,코다,9.12
3383,2022-08-10,카시오페아,9.05
3384,2022-08-10,올드보이,9.04
3385,2022-08-10,하녀,8.93
3386,2022-08-10,중경삼림,8.89
3387,2022-08-10,엘비스,8.87
3388,2022-08-10,한산: 용의 출현,8.78
3389,2022-08-10,펄프 픽션,8.77
3390,2022-08-10,대니 콜린스,8.75
3391,2022-08-10,헤어질 결심,8.69
3392,2022-08-10,헌트,8.50
3393,2022-08-10,헤이트풀8,8.47
3394,2022-08-10,큐어,8.36
3395,2022-08-10,빛나는 순간,8.33
3396,2022-08-10,신은 죽지 않았다 3: 어둠 속의 빛,8.32
3397,2022-08-10,애프터 양,8.18
3398,2022-08-10,우연과 상상,8.18
3399,2022-08-10,혼자 사는 사람들,8.05
3400,2022-08-10,아이 엠 러브,7.85
3401,2022-08-10,미니언즈2,7.69
3402,2022-08-10,썸머 필름을 타고!,7.52
3403,2022-08-10,홀리 모터스,7.46
3404,2022-08-10,외계+인 1부,7.45
3405,2022-08-10,비상선언,6.68
3406,2022-08-10,토르: 러브 앤 썬더,6.50
3407,2022-08-10,박쥐,6.33
3408,2022-08-10,브로커,5.53
3409,2022-08-11,탑건: 매버릭,9.77
3410,2022-08-11,명탐정 코난: 할로윈의 신부,9.50
3411,2022-08-11,범죄도시2,9.37
3412,2022-08-11,극장판 주술회전 0,9.24
3413,2022-08-11,내 사랑,9.21
3414,2022-08-11,코다,9.12
3415,2022-08-11,카시오페아,9.05
3416,2022-08-11,올드보이,9.04
3417,2022-08-11,하녀,8.93
3418,2022-08-11,중경삼림,8.89
3419,2022-08-11,엘비스,8.87
3420,2022-08-11,한산: 용의 출현,8.79
3421,2022-08-11,펄프 픽션,8.77
3422,2022-08-11,대니 콜린스,8.75
3423,2022-08-11,헤어질 결심,8.69
3424,2022-08-11,헌트,8.47
3425,2022-08-11,헤이트풀8,8.47
3426,2022-08-11,큐어,8.35
3427,2022-08-11,빛나는 순간,8.33
3428,2022-08-11,신은 죽지 않았다 3: 어둠 속의 빛,8.32
3429,2022-08-11,애프터 양,8.18
3430,2022-08-11,우연과 상상,8.18
3431,2022-08-11,아이 엠 러브,7.85
3432,2022-08-11,미니언즈2,7.69
3433,2022-08-11,썸머 필름을 타고!,7.54
3434,2022-08-11,홀리 모터스,7.46
3435,2022-08-11,외계+인 1부,7.45
3436,2022-08-11,비상선언,6.69
3437,2022-08-11,토르: 러브 앤 썬더,6.50
3438,2022-08-11,박쥐,6.33
3439,2022-08-11,브로커,5.53
3440,2022-08-12,탑건: 매버릭,9.77
3441,2022-08-12,명탐정 코난: 할로윈의 신부,9.50
3442,2022-08-12,범죄도시2,9.37
3443,2022-08-12,극장판 주술회전 0,9.25
3444,2022-08-12,내 사랑,9.21
3445,2022-08-12,코다,9.12
3446,2022-08-12,카시오페아,9.05
3447,2022-08-12,올드보이,9.04
3448,2022-08-12,디어 헌터,8.93
3449,2022-08-12,하녀,8.93
3450,2022-08-12,중경삼림,8.89
3451,2022-08-12,엘비스,8.86
3452,2022-08-12,한산: 용의 출현,8.79
3453,2022-08-12,펄프 픽션,8.77
3454,2022-08-12,대니 콜린스,8.75
3455,2022-08-12,헤어질 결심,8.69
3456,2022-08-12,헤이트풀8,8.47
3457,2022-08-12,헌트,8.44
3458,2022-08-12,레미제라블,8.39
3459,2022-08-12,큐어,8.35
3460,2022-08-12,카모메 식당,8.34
3461,2022-08-12,빛나는 순간,8.33
3462,2022-08-12,신은 죽지 않았다 3: 어둠 속의 빛,8.32
3463,2022-08-12,애프터 양,8.18
3464,2022-08-12,우연과 상상,8.18
3465,2022-08-12,황혼에서 새벽까지,8.08
3466,2022-08-12,아이 엠 러브,7.85
3467,2022-08-12,미니언즈2,7.70
3468,2022-08-12,썸머 필름을 타고!,7.55
3469,2022-08-12,홀리 모터스,7.46
3470,2022-08-12,외계+인 1부,7.45
3471,2022-08-12,비상선언,6.69
3472,2022-08-12,토르: 러브 앤 썬더,6.49
3473,2022-08-12,박쥐,6.33
3474,2022-08-12,브로커,5.53
3475,2022-08-13,탑건: 매버릭,9.77
3476,2022-08-13,명탐정 코난: 할로윈의 신부,9.49
3477,2022-08-13,범죄도시2,9.37
3478,2022-08-13,극장판 주술회전 0,9.25
3479,2022-08-13,내 사랑,9.21
3480,2022-08-13,코다,9.12
3481,2022-08-13,카시오페아,9.06
3482,2022-08-13,올드보이,9.04
3483,2022-08-13,디어 헌터,8.93
3484,2022-08-13,하녀,8.93
3485,2022-08-13,중경삼림,8.89
3486,2022-08-13,엘비스,8.86
3487,2022-08-13,한산: 용의 출현,8.80
3488,2022-08-13,펄프 픽션,8.77
3489,2022-08-13,대니 콜린스,8.75
3490,2022-08-13,헤어질 결심,8.68
3491,2022-08-13,헌트,8.43
3492,2022-08-13,레미제라블,8.39
3493,2022-08-13,카모메 식당,8.34
3494,2022-08-13,큐어,8.34
3495,2022-08-13,신은 죽지 않았다 3: 어둠 속의 빛,8.32
3496,2022-08-13,애프터 양,8.18
3497,2022-08-13,우연과 상상,8.18
3498,2022-08-13,황혼에서 새벽까지,8.08
3499,2022-08-13,아이 엠 러브,7.85
3500,2022-08-13,미니언즈2,7.70
3501,2022-08-13,썸머 필름을 타고!,7.55
3502,2022-08-13,홀리 모터스,7.46
3503,2022-08-13,외계+인 1부,7.45
3504,2022-08-13,비상선언,6.70
3505,2022-08-13,토르: 러브 앤 썬더,6.49
3506,2022-08-13,박쥐,6.33
3507,2022-08-13,브로커,5.53
3508,2022-08-14,탑건: 매버릭,9.77
3509,2022-08-14,명탐정 코난: 할로윈의 신부,9.49
3510,2022-08-14,범죄도시2,9.36
3511,2022-08-14,극장판 주술회전 0,9.24
3512,2022-08-14,내 사랑,9.21
3513,2022-08-14,코다,9.12
3514,2022-08-14,카시오페아,9.06
3515,2022-08-14,올드보이,9.04
3516,2022-08-14,디어 헌터,8.93
3517,2022-08-14,하녀,8.93
3518,2022-08-14,중경삼림,8.89
3519,2022-08-14,엘비스,8.87
3520,2022-08-14,한산: 용의 출현,8.80
3521,2022-08-14,펄프 픽션,8.77
3522,2022-08-14,헤어질 결심,8.67
3523,2022-08-14,헌트,8.47
3524,2022-08-14,레미제라블,8.39
3525,2022-08-14,카모메 식당,8.34
3526,2022-08-14,큐어,8.34
3527,2022-08-14,신은 죽지 않았다 3: 어둠 속의 빛,8.32
3528,2022-08-14,애프터 양,8.18
3529,2022-08-14,우연과 상상,8.18
3530,2022-08-14,황혼에서 새벽까지,8.08
3531,2022-08-14,아이 엠 러브,7.85
3532,2022-08-14,미니언즈2,7.69
3533,2022-08-14,썸머 필름을 타고!,7.56
3534,2022-08-14,홀리 모터스,7.46
3535,2022-08-14,외계+인 1부,7.45
3536,2022-08-14,비상선언,6.73
3537,2022-08-14,토르: 러브 앤 썬더,6.49
3538,2022-08-14,박쥐,6.33
3539,2022-08-14,브로커,5.53
3540,2022-08-15,탑건: 매버릭,9.77
3541,2022-08-15,명탐정 코난: 할로윈의 신부,9.49
3542,2022-08-15,범죄도시2,9.36
3543,2022-08-15,극장판 주술회전 0,9.24
3544,2022-08-15,코다,9.12
3545,2022-08-15,카시오페아,9.06
3546,2022-08-15,올드보이,9.04
3547,2022-08-15,디어 헌터,8.93
3548,2022-08-15,하녀,8.93
3549,2022-08-15,중경삼림,8.89
3550,2022-08-15,엘비스,8.86
3551,2022-08-15,한산: 용의 출현,8.81
3552,2022-08-15,펄프 픽션,8.77
3553,2022-08-15,헤어질 결심,8.67
3554,2022-08-15,헌트,8.49
3555,2022-08-15,레미제라블,8.39
3556,2022-08-15,카모메 식당,8.34
3557,2022-08-15,큐어,8.33
3558,2022-08-15,신은 죽지 않았다 3: 어둠 속의 빛,8.32
3559,2022-08-15,애프터 양,8.18
3560,2022-08-15,우연과 상상,8.18
3561,2022-08-15,황혼에서 새벽까지,8.08
3562,2022-08-15,아이 엠 러브,7.85
3563,2022-08-15,미니언즈2,7.68
3564,2022-08-15,썸머 필름을 타고!,7.57
3565,2022-08-15,홀리 모터스,7.46
3566,2022-08-15,외계+인 1부,7.46
3567,2022-08-15,그대가 조국,7.09
3568,2022-08-15,비상선언,6.76
3569,2022-08-15,토르: 러브 앤 썬더,6.49
3570,2022-08-15,박쥐,6.33
3571,2022-08-15,브로커,5.53
3572,2022-08-16,탑건: 매버릭,9.78
3573,2022-08-16,명탐정 코난: 할로윈의 신부,9.48
3574,2022-08-16,범죄도시2,9.36
3575,2022-08-16,극장판 주술회전 0,9.24
3576,2022-08-16,킹 오브 프리즘,9.18
3577,2022-08-16,코다,9.12
3578,2022-08-16,킹 오브 프리즘 프라이드 더 히어로,9.11
3579,2022-08-16,카시오페아,9.06
3580,2022-08-16,올드보이,9.04
3581,2022-08-16,남매의 여름밤,8.96
3582,2022-08-16,하녀,8.93
3583,2022-08-16,중경삼림,8.89
3584,2022-08-16,엘비스,8.86
3585,2022-08-16,천로역정: 천국을 찾아서,8.86
3586,2022-08-16,한산: 용의 출현,8.81
3587,2022-08-16,펄프 픽션,8.77
3588,2022-08-16,헤어질 결심,8.67
3589,2022-08-16,헌트,8.49
3590,2022-08-16,레미제라블,8.39
3591,2022-08-16,카모메 식당,8.34
3592,2022-08-16,큐어,8.34
3593,2022-08-16,애프터 양,8.19
3594,2022-08-16,우연과 상상,8.18
3595,2022-08-16,황혼에서 새벽까지,8.08
3596,2022-08-16,아이 엠 러브,7.85
3597,2022-08-16,미니언즈2,7.68
3598,2022-08-16,썸머 필름을 타고!,7.55
3599,2022-08-16,홀리 모터스,7.46
3600,2022-08-16,외계+인 1부,7.46
3601,2022-08-16,그대가 조국,7.09
3602,2022-08-16,비상선언,6.77
3603,2022-08-16,토르: 러브 앤 썬더,6.49
3604,2022-08-16,박쥐,6.33
3605,2022-08-16,브로커,5.53
3606,2022-08-16,킹 오브 프리즘 -샤이니 세븐 스타즈-,2.19
3607,2022-08-17,탑건: 매버릭,9.77
3608,2022-08-17,명탐정 코난: 할로윈의 신부,9.48
3609,2022-08-17,범죄도시2,9.36
3610,2022-08-17,"나, 다니엘 블레이크",9.29
3611,2022-08-17,극장판 주술회전 0,9.24
3612,2022-08-17,킹 오브 프리즘,9.18
3613,2022-08-17,코다,9.12
3614,2022-08-17,킹 오브 프리즘 프라이드 더 히어로,9.11
3615,2022-08-17,올드보이,9.04
3616,2022-08-17,남매의 여름밤,8.96
3617,2022-08-17,하녀,8.93
3618,2022-08-17,중경삼림,8.90
3619,2022-08-17,엘비스,8.86
3620,2022-08-17,천로역정: 천국을 찾아서,8.86
3621,2022-08-17,한산: 용의 출현,8.81
3622,2022-08-17,펄프 픽션,8.77
3623,2022-08-17,헤어질 결심,8.67
3624,2022-08-17,헌트,8.48
3625,2022-08-17,레미제라블,8.39
3626,2022-08-17,카모메 식당,8.34
3627,2022-08-17,큐어,8.33
3628,2022-08-17,애프터 양,8.19
3629,2022-08-17,우연과 상상,8.18
3630,2022-08-17,황혼에서 새벽까지,8.08
3631,2022-08-17,아이 엠 러브,7.85
3632,2022-08-17,미니언즈2,7.67
3633,2022-08-17,썸머 필름을 타고!,7.56
3634,2022-08-17,홀리 모터스,7.46
3635,2022-08-17,외계+인 1부,7.46
3636,2022-08-17,비상선언,6.77
3637,2022-08-17,놉,6.55
3638,2022-08-17,토르: 러브 앤 썬더,6.49
3639,2022-08-17,박쥐,6.33
3640,2022-08-17,브로커,5.53
3641,2022-08-17,킹 오브 프리즘 -샤이니 세븐 스타즈-,2.19
